"json_pointer","value_type","value","runtime_home","feeding_status","consumer_path","master_plan_effect"
"/questions/4/changes","string","$59,027 of movement, likely folding into question 1.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/4/owner","string","Both","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/5/tier","number","0","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/5/q","string","ANSWERED — the ""credit card"" transfers went to the cards","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/5/detail","string","It looked unexplained because only one of five cards was visible. Across the twelve-month statement window the cards received $55,178.02 — Travel Visa $33,696.18, Cash Back $11,879.50, personal Visa $6,632.34, MBNA $2,970.00 — against $39,875.43 of TFR-TO C/C leaving the accounts. The cards received $15,302.59 MORE than those transfers sent, the rest arriving by other routes including direct HELOC payments.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/5/changes","string","Nothing is hiding. No undisclosed card, no leakage. The hypothesis that this would reveal a card missing from the debt ranking is disproved.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/5/owner","string","Closed 9 Aug 2026","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/6/tier","number","0","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/6/q","string","ANSWERED — the monthly transfer was rent, and it stopped","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/6/detail","string","It was not a spousal transfer. Amanda's parents moved their lab into the garage and paid $1,000–1,100/month in rent from March 2025. It stopped after May 2026 because that business is not going well. The dental thread joins up: the $10,000 Ivoclar Vivadent charge her father funded was capital equipment for that lab.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/6/changes","string","Recorded for 18 months as her contribution to the household. It was a third party paying rent, and its loss never registered as an income event.","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/questions/6/owner","string","Answered 9 Aug 2026","data.json","stored/rendered but not master-plan input","Deep Dive open-question display","no"
"/coverage/0/source","string","TD — 15 accounts","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/0/what","string","Balances, rates, terms; 4,655 transactions over 18 months","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/0/status","string","complete","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/1/source","string","TD credit card","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/1/what","string","11 statements, Sep 2025 – Jul 2026","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/1/status","string","complete","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/2/source","string","Mortgage & HELOC","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/2/what","string","Rates, maturity, payment splits, 208 HELOC transactions","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/2/status","string","complete","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/3/source","string","Triangle Mastercard","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/3/what","string","Full terms plus 5 statements","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/3/status","string","complete","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/4/source","string","MBNA / Amazon Mastercard","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/4/what","string","Full terms plus all 8 statements, PDF and CSV — the account's entire history","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/4/status","string","complete","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/5/source","string","PayPal — two accounts","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/5/what","string","503 transactions, categorised and cross-checked","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/5/status","string","complete","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/6/source","string","Affirm / Flexiti","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/6/what","string","Paid off and closed — $2,654.28 across the window","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/6/status","string","complete","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/7/source","string","TD Cash Back & Travel Visa","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/7/what","string","Terms captured plus 12 statements each, Sep 2025 – Aug 2026","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/7/status","string","complete","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/8/source","string","Wise — two accounts","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/8/what","string","107 transactions, the US holiday; funding traced to source","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/8/status","string","complete","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/9/source","string","American Express","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/9/what","string","Closed — owner-confirmed. No balance, no debt","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/9/status","string","complete","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/10/source","string","Coinbase","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/10/what","string","Found via email — active, statements still issued, holdings unknown","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/10/status","string","missing","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/11/source","string","Wife's business","data.json","stored/rendered but not master-plan input","Records coverage table","no"
"/coverage/11/what","string","—","data.json","stored/rendered but not master-plan input","Records coverage table","no"
